Unnamed: 0,text_tweet
760,Dan di jaman SD (Iya SD bukan geografi SMA kayak bocil2 di video ini) ada guru SD ku yg dulu bikin mnemonic/jembatan keledai ibu kota negara seluruh dunia pakai lagu
193,@IKNnusantaraID Superhub Nusantara bikin Jakarta jadi kota paling happening IKNNusantara IKNNusantara #IbuKotaNegara
992,Ternyata Indonesia Jadi Negara Pertama yang Memindahkan Ibu Kota Negara Lintas Pulau https://t.co/ofQXQwmXiQ lewat @Keuangan News
704,@youthful_mediaa Keputusan pemerintah untuk membangun ibukota baru adalah langkah transformatif #IbuKotaNegara
169,Menggerakkan revolusi urban: Koordinator smart city dorong transformasi digital di IKN Nusantara. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/3PKcWRb2Ql
490,Deputi Bidang Pendidikan Pimpinan Tingkat Nasional Lemhannas RI menggelar diskusi panel bidang studi sismennas untuk membahas pemindahan ibu kota negara melalui perspektif sistem manajemen nasional. https://t.co/nXpqJLNy4n
140,@abangbelneg Peningkatan akses kesehatan akan meningkatkan kesejahteraan masyarakat #IbuKotaNegara
173,@bantuaminin @worksfess setauku penempatannya di ibu kota negara
6,@IKNnusantaraID IKN Nusantara akan memperkuat ketahanan ekonomi dan mengurangi ketergantungan impor baja. #IbuKotaNegara
644,Sejumlah alasan memperkuat urgensi kepindahan ibu kota negara dari Jakarta ke IKN Nusantara. Pertimbangan tersebut antara lain terkait beban penduduk krisis air serta permasalahan transportasi. https://t.co/hJl4Hw8zFj
634,@KoalisiNetizen Kontribusi sektor jasa terhadap ekonomi nasional semakin besar #IbuKotaNegara
73,Republik Demokratik Kongo negara luas di jantung Afrika tersohor sebagai destinasi safari dan rumah Tarzan. Mulai Juni 2024 ibu kota negara ini Kinshasa akan dilayani oleh Qatar Airways. Selengkapnya klik tautan berikut: https://t.co/6eNTxU1XC0
973,Yang lebih memprihatinkan tidak hanya rumah sakit di sejumlah daerah yg tidak mampu lagi merawat pasien DBD yg membludak tapi juga di Ibu kota negara.Banyak kalangan yang menyalahkan cuaca sbg penyebabnya.Namun apakah demikian? #IndonesiaDaruratDBD #IndonesiaSehatDenganIslam
978,Hunian di IKN menggunakan teknologi MOBOX #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/AasLchae3G
238,Jakarta ditargetkan menjadi pusat ekonomi dan kota global usai lepas status dari ibu kota negara. Namun upaya mewujudkan ambisi itu masih memerlukan perjalanan panjang. Lalu apa saja parameter yang harus dipenuhi? https://t.co/vBmRVk5b0X #WrapUp #PodcastIndonesia https://t.co/kVX3qR3u5h
145,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. #IbuKotaNegaraBaru #TransformasiNegara https://t.co/IQHdqAPZQr
800,https://t.co/qjkwY1aqAN PPU Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim melaksanakan Patroli Kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). https://t.co/DWqaNI7dWy
234,Riwayat Jakarta dari Berstatus Ibu Kota Negara DKI Jakarta Kemudian Hanya Daerah Khusus Jakarta https://t.co/g8wQDdNcnG #TempoNasional
220,Inovasi berbasis teknologi: Langkah strategis untuk mewujudkan kota-kota pintar di Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota kOREA #ASIANCUPU23 #TIMNASU23 SHIN TAE YONG #AFCU23AsianCup2024 BUNG TOWEL WASITNYA WITCHCRAFT https://t.co/Ej8rZWMiWq
477,@ShaniaLorenzz Pemindahan ibu kota nusantara akan mendorong pertumbuhan ekonomi nasional dan membawa manfaat bagi seluruh warga negara Indonesia
835,IKN dan meikarta Adalah membuat negara di dalam negara Jakarta tetap ibu kota
132,@Bohoes Peningkatan sektor industri dorong pertumbuhan ekonomi lokal #IbuKotaNegara
993,Mi Yan punya kakak laki laki namanya Mi Yuan. Seorang pedagang dan petani Yuan orang biasa yang tidak terikat dengan negara manapun setelah mendapatkan informasi tentang adiknya dia pergi ke ibu kota Cao Wei Xu Chang. #HeChaverse Note: Yuan tidak suka sama oshi https://t.co/PBRmT1sS0s
943,6 Investor Swasta IKN Nusantara Komitmen Bangun Sarana Pendidikan Tengok 6 investor swasta IKN Nusantara komitmen bangun sarana pendidikan dan perumahan di ibu kota negara baru Kalimantan Timur. Nadiem Beckham Susu Aisyah April Mob Selvi Nabrak Arsenal https://t.co/k8y8rdUIJA
185,@IKNnusantaraID Kami warga Jakarta mendukung pemindahan Ibu Kota negara #IKNNusantara
41,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. #IbuKotaNegaraBaru #TransformasiNegara https://t.co/EDiWH3hEKj
613,https://t.co/qjkwY1aqAN PPU Di Momen Hari Raya Idul Fitri 1445 H Personil Satuan Tugas Operasi Nusantara Mahakam Polda Kaltim tetap siaga lakukan Patroli Kamtibmas secara intensif serta pengamanan di beberapa titik penting di kawasan Ibu Kota Negara (IKN). https://t.co/5mvZQ1LkW6
108,@Duren___ Daripada tidak ada ibu negara yang ada cuma ibu kota ya ndak apa-apa lanjut
591,@reiMurilin12 Bebagai lapiran elemen masyarakat harus mendukung proses pemindahan Ibu Kota Negara ke Kalimantan
56,Tak Jadi Ibu Kota Negara Jakarta Bakal Jadi Kota Global Kawasan Barat Jakarta Tetap Prospektif https://t.co/2XJGx8RGhW
529,@KotaNusantara Peningkatan sektor industri beri dorongan pada peningkatan kualitas produk #IbuKotaNegara
869,Nungguin kabar selanjutnya deh semoga proyeknya jadi kenyataan. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/3dbfH17dqX
933,@meraaahputiiih Kami warga Tanjungpinang mendukung pemindahan Ibu Kota negara
863,@KoalisiNetizen Keberlanjutan ekonomi akan menjadi tujuan dalam setiap kebijakan pembangunan #IbuKotaNegara
24,@IKNnusantaraID Kesempatan pendidikan dan pelatihan akan berkembang di Kalimantan Timur #IbuKotaNegara
649,IKN Nusantara dipastikan tetap aman saat momen libur Lebaran 2024 #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/7zqLDoX7Nn
448,Ibu kotanya - Taipei adalah ibu kota dan kota terbesar di Taiwan sebuah negara pulau di Asia Timur. Taipei terletak di bagian utara Taiwan dikelilingi oleh pegunungan dan sungai. https://t.co/We8VSQVjhg
532,@KotaNusantara Pemindahan ini adalah upaya bersama untuk mencapai visi pembangunan berkelanjutan #IbuKotaNegara
621,@KoalisiNetizen Kalimantan Timur akan menjadi model dalam pengelolaan sumber daya alam #IbuKotaNegara
697,Video: Nasib Aset Negara Usai Jakarta Tak Lagi Jadi Ibu Kota https://t.co/pgn7HZfBPy
929,@meraaahputiiih Semoga dengan pindahnya Ibu Kota Negara ke Kalimantan Indonesia akan semakin maju
338,Dulu di sekolah disuruh hapalin nama2 ibu kota provinsi ibu kota negara. Sampe sekarang jd hapal
51,IKN memastikan lapangan upacara sesuai standar FIFA untuk kemajuan olahraga Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/h796EbEUV9
666,Investasi Asing ke IKN Nusantara Didorong Lagi setelah Ada Putusan MK Bahlil: Komitmen Sudah Banyak #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #investasi #Bahlil https://t.co/Ttr7ATcQnL lewat @tribunkaltim
620,@KoalisiNetizen Investasi di infrastruktur tingkatkan konektivitas antarwilayah #IbuKotaNegara
923,@garudadidada10 Pemindahan ibu kota mencerminkan visi Indonesia sebagai negara yang berkeadilan
635,@KoalisiNetizen Pertumbuhan sektor properti bawa efek positif pada industri konstruksi #IbuKotaNegara
264,@abangbelneg Pemindahan Ibu Kota Negara merupakan langkah visioner dan berani dari Presiden Joko Widodo
538,@KotaNusantara Infrastruktur modern beri dorongan pada pertumbuhan sektor manufaktur #IbuKotaNegara
713,Setelah Lebaran 2024 Starlink Uji Coba di IKN #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/8q0j5Jy2el
685,@cania_citta sekedar pengalaman pribadi dulu sd - smp suka bgt geografi sampe hapal banyak ibu kota provinsi dan juga ibu kota negara di dunia tapi semenjak SMA memutuskan ambil jurusan mipa dan juga di sklh jurusan MIPA gaada geografi perlahan-lahan mulai lupa beberapa ibu kota provinsi-
949,Anggaran untuk IKN Nusantara Tahun 2024 disebut akan Ditambah Sri Mulyani tak Sebut Nominalnya #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #anggaran #Menkeu #SriMulyani https://t.co/o0pUylTCNa lewat @tribunkaltim
519,@ARSIPAJA 1. karena dampak banyak negara yang lockdown saatnya buka pintu sebesar-besarnya bagi para wisatawan. covid? tinggal minumin jamu. 2. krn pasien covid smakin banyak kita putuskan untuk tambah hutang dan bangun ibu kota klo bukan sekarang kapan lagi.
449,Amerika Serikat adalah sebuah republik konstitusional federal terletak di Amerika Utara. Negara ini terkenal dengan keragaman budaya ekonomi yang kuat dan peran pentingnya dalam urusan dunia. Ia terdiri dari 50 negara bagian dengan ibu kota di Washington D.C.
18,@IKNnusantaraID Kami warga Pontianak mendukung pembangunan IKN Nusantara #IbuKotaNegara
718,@youthful_mediaa Kami warga Bandung akan mengawal pembangunan IKN #IbuKotaNegara
485,@tijabar @aniesbaswedan GERAKAN PENDOBRAK MENUJU KE PRESIDEN WAJIB DIPERSIAPKAN MULAI DARI GUBERNUR DKI KRN DKI TIDAK BISA DIRUBAH MODUS APAPUN SEBAGAI IBU KOTA NEGARA SEJAK JAMAN PENJAJAHAN BANYAK PERJUANGAN BILA DIPIMPIN ORANG YG AMANAH PASTI SEMAKIN BAIK MAKANYA YG IRI DENGKI HASUT HAPUS KKN NEPOTPOL
570,https://t.co/FDl9WJ8V7w Konsul Jendral RI di Sydney Vedi Kurnia Buana meminta warga negara Indonesia yang berada di Sydney Australia untuk menghindari area keramaian dan tetap waspada pascapenusukan massal di ibu kota Negara Bagian New South Wales itu.
1001,Anggota Ombudsman RI Hery Susanto mengatakan Jakarta tetap menjadi daerah khusus meskipun tidak lagi menjadi ibu kota negara. https://t.co/2IyR8lKpvH #jakarta #ibukota https://t.co/CIDyDmXx4p
367,Dua pengusaha asal Bali I Nengah Natyanta dari Coco Group Bali dan I Gede Bingin Mustika dari Plaga Farm Bali menandatangani kerja sama dengan PT Bina Karya (Persero) untuk pengembangan bisnis di Ibu Kota Negara (IKN) Nusantara. https://t.co/8jBsWEfHea
83,@meraaahputiiih IKN Nusantara membuka peluang bisnis bagi startup dan perusahaan teknologi di Indonesia. #IbuKotaNegara
61,Jakarta masih berstatus sebagai ibu kota negara walau Jokowi sudah meneken UU DKJ. Lantas kapan status Jakarta sebagai ibu kota negara berakhir? https://t.co/GWhcv3JQ0C
439,penataan tata ruang dan kawasan strategis Ibu Kota Nusantara yang mempunyai pengaruh sangat penting terhadap kedaulatan negara pertahanan dan keamanan negara ekonomi sosial budaya dan lingkungan termasuk wilayah yang telah ditetapkan sebagai warisan dunia. Hal ini mengacu https://t.co/kfnTYHunN3
272,@DPecola Kami warga Manado mendukung pemindahan Ibu Kota negara #PindahIbuKota
285,@abangbelneg Maju Indonesia Ku bersama Nusantara ! #IbuKotaNegara
360,Pemerintah menargetkan sebanyak delapan menara apartemen di Ibu Kota Nusantara (IKN) Penajam Paser Kalimantan Timur rampung dibangun Juli 2024. Menara apartemen tersebut nantinya akan ditinggali para Aparatur Sipil Negara (ASN) dari Jakarta. https://t.co/HLOSbZYohv -BAY https://t.co/kpij5Lj1qF
354,@meraaahputiiih Peningkatan fasilitas kesehatan akan meningkatkan pelayanan medis bagi rakyat #IbuKotaNegara
989,Ibu Kota Negara akan Segera Pindah ke IKN Pakar Tata Negara Pertanyakan Kebutuhan Konstitusinya. https://t.co/Xcz5bpWqqL
278,@Gunawan75_ Bangun ibu kota negara utang ke Cina Bikin sawah hutang kecina Tenaga kerjanya dari cina Modal di pinjam ke Cina untuk bayar TKA cina dgn upah sangat tinggi Ibarat udah bikin pondasi kuat buat cina di Indonesia
12,@IKNnusantaraID Kami warga Jambi mendukung pembangunan IKN Nusantara #IbuKotaNegara
182,@DoankWarto Jokowi berdasarkan usulan2 dr parpol2 : 1. Bapak Infrastruktur. 2. Bapak Ibu Kota Negara. 3. Bapak Rekonsiliasi.
368,@KoalisiNetizen Pemindahan ini memperlihatkan kesungguhan Indonesia dalam mencapai kemajuan #IbuKotaNegara
494,Pemerintah akan memberikan 1 unit apartemen untuk 1 aparatur sipil negara (ASN) yang pindah ke Ibu Kota Nusantara (IKN). https://t.co/6vlmKg648w
618,@KoalisiNetizen Infrastruktur modern beri stimulan pada pertumbuhan sektor jasa keuangan #IbuKotaNegara
223,Proses pemindahan Aparatur Sipil Negara (ASN) ke Ibu Kota Nusantara (IKN) akan dilakukan secara ketat guna mendapatkan talenta-talenta terpilih. https://t.co/Hlga1VDZEK
575,Kota Baru dengan Potensi: Desa Kawasan IKN Siap Mengembangkan Ekonomi dan Masyarakat. #KotaPotensial #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/KZGx8LOumr
911,Negara yatim piatu. Emang emang bapak kota gapernah ada sekarang gapunya ibu kota. Bener bener dah. https://t.co/vHFX0wf63F
866,Gabung tiga negara bakal jadi prestasi luar biasa! #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/YAZ4NVUndF
631,Inovasi dalam teknologi akan mengoptimalkan sistem pertahanan #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/3StuBbmeh0
585,Para pendukung berharap langkah ini akan membantu meredam kekacauan di negara Karibia yang bermasalah di mana sebagian besar wilayah ibu kota Haiti masih berada dalam cengkeraman geng kriminal. https://t.co/IoiaYqJeyv
611,@tanyarlfes Parah! Gak kenal geografi negara sendiri. Gak usah nyebut2 NKRI harga mati kalau kalian sampe gak hafal provinsi dan ibu kota provinsi di Indonesia
176,Pemerintah menyatakan seleksi Aparatur Sipil Negara (ASN) untuk penempatan di Ibu Kota Nusantara (IKN) akan lebih ketat. #Syarat #ASN #IKN #MedcomId https://t.co/6phW9jryFD
668,Dulu jg w kegnya krg gizi tp kgk seoon itu dah.............. ibukota negara sendirimah gampang. Lah apakabar ibu kota negara laen 
630,@txtdrjkt Otaknya kecampur air got itu. Plat B. Malu2in ibu kota negara.
588,@meraaahputiiih Kami warga Bengkulu mendukung pemindahan Ibu Kota negara
521,@gilang_ahm31272 @jokowi JOKOWI presiden terbaik sepanjang sejarah RI beliau berhasil membangun infrastruktur merata mulai jalan tol ribuan km kereta cepat bandara2 intl bendungan LRT MRT trans papua ibu kota negara terminal bus modern dan ratusan PSN lainnya ia presiden kami bukan pembencinya
393,Mantan Perdana Menteri Inggris Tony Blair akan membantu penyediaan konektivitas internet di Ibu Kota Negara (IKN) Nusantara. https://t.co/az4ynti3Fx
163,AHY Tegaskan tak akan Terbtkan Sertifikat Hak Pakai Lahan di IKN Kaltim yang Belum Clean and Clear #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #lahanIKN #AHY #MenteriATRBPN https://t.co/7WGvsrt32f lewat @tribunnews
248,Ibu pernah ngomong Kalau bertemannya bertiga biasanya 1 bakal pisah jauh (hidup/mati) bisa karena pindah kota/negara juga. Ternyata benar.
741,@youthful_mediaa Kami warga Banda Aceh mendukung pembangunan IKN Nusantara #IbuKotaNegara
888,@abangbelneg Semoga dengan pindahnya Ibu Kota Negara ke Kalimantan Indonesia akan semakin maju
774,@aightxx @Strategi_Bisnis justru seharusnya duit yg dipake buat bangun kereta cina dan ibu kota baru cina ini buat ngeratain infrastruktur di negara ini. Kenapa sih pemikiran orang-orang kalimantan tuh sebego ini? pantes dari kalian banyak yg setuju sama IKN yg justru menjajah tanah kalian 
375,@KoalisiNetizen Potensi industri kreatif dan teknologi akan semakin berkembang di Kalimantan Timur #IbuKotaNegara
412,@txttransportasi Jakarta Jakarta kamu enggak kasian sama kota-kota lain itu? Udah kehilangan status ibu kota negara tapi masih mau buat transportasi publik. Sampe warganya sekarang udah ada yang halu kotanya punya MRT
74,@awesomeposted Admin @awesomeposted KUPER.. dari dulu diluar mekkah dan madinah juga boleh.. bahkan di ryadh (ibu kota negara) lebih liberal lagi. Mending di hapus deh dari pada framming hoax kaya gini.. atau memang sengaja mau framing jahat soal islam @CCICPolri @DivHumas_Polri @Kemenag_RI
113,@Bohoes Kami warga Bengkulu mendukung pemindahan Ibu Kota negara
694,@AraituLaki baru juga ibu kota provinsi kalo ibu kota negara dunia makin ngaco tuh ‍️
921,Tapi jujur nak tanya apa usaha kita (siapa siapa jelah) nak kurangkan bilangan haiwan tepi jalan ni? Negara lain boleh je pastikan haiwan tak berkeliaran Hatyai yang jauh daripada ibu kota Bangkok tu pun susah nak nampak haiwan berkeliaran kita sampah pun bersepah weiyh 
390,@KoalisiNetizen Keputusan pemerintah untuk membangun ibukota baru adalah langkah transformatif #IbuKotaNegara
104,Kebijakan Masa Depan: Sistem Transportasi Cerdas Mendukung Keberlanjutan di IKN. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/75IEx4b5Ih
114,@Bohoes Kami warga Bandar Lampung mendukung pemindahan Ibu Kota negara
417,@abangbelneg Kami warga Surabaya akan mengawal pembangunan IKN #IbuKotaNegara
711,@youthful_mediaa Kalimantan Timur akan menjadi pusat riset lingkungan dan sumber daya alam #IbuKotaNegara
457,@reiMurilin12 Pindahan ibu kota bikin kita semakin on track buat jadi negara unggulan.
409,@abangbelneg Proyek IKN Nusantara mendukung transformasi ekonomi Indonesia ke arah digitalisasi #IbuKotaNegara
92,Presiden Jokowi Teken UU DKJ Jakarta Bersiap Lepas Status Ibu Kota Negara. Uzbekistan KENCENG menit gempa One Kiss Innalillahi https://t.co/uTjr77ecEQ
602,Hatur nuhun @jokowi setelah Jakarta bukan lagi ibu kota sekarang Indonesia jadi satu-satunya negara yg ibu kotanya belum jadi. Si pintar.
89,@meraaahputiiih Terima kasih PUPR telah membantu penyelesaian pembangunan IKN Nusantara #IbuKotaNegara
336,@msaid_didu Sudah makin bangkrut saat asset2 dijual untuk tutupi hutang dan paksakan modali Ibu Kota wakanda....Model penguasa koq begini ? Pengkhianatan kedaulatan negara !!
991,Jakarta Bukan Lagi Ibu Kota Negara https://t.co/idRODUUVj0
924,Kamu lebih suka Ibu Kota Negara tetap di Jakarta atau pindah ke Kalimantan Timur? https://t.co/2XLjEEg96o
936,Melalui kolaborasi dengan pemerintah daerah dan stakeholder terkait Otorita IKN bertujuan untuk meningkatkan kesejahteraan warga Sepaku. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/R2pTvvlbcu
636,@KoalisiNetizen Peningkatan transportasi akan membuka akses baru bagi daerah terisolasi #IbuKotaNegara
596,@reiMurilin12 Semangat pindah Ibu Kota Negara
994,Para bajingan itu termakan keputusan mereka sendiri. Mereka lah perusak negara ini. DPR Tidak Mau Pindah ke IKN Usul Jakarta Jadi Ibu Kota Legislasi https://t.co/iUITmtYw9L #JokowiNoMoreAniesForever #JokowiNoMoreAniesForever
94,Bebagai lapiran elemen masyarakat harus mendukung proses pemindahan Ibu Kota Negara ke Kalimantan
11,@IKNnusantaraID Dukung pemindahan Ibu Kota Nusantara sebagai upaya penataan kembali negara Indonesia secara keseluruhan. #IKNNusantara
396,@tempodotco Ibu kota dari investasi beberapa negara apakah berdaulat rawan pak.
534,@KotaNusantara Peningkatan fasilitas pendidikan akan memajukan potensi manusia Indonesia #IbuKotaNegara
43,Alasan Agus Harimurti Yudhoyono Siap Dipindahkan ke IKN Kaltim Daftar Menteri yang Pertama Pindah #IKN #IKNNusantara #IbuKotaNegara #IbuKotaNusantara #Kaltim #KalimantanTimur #AHY #AgusHarimurtiYudhoyono https://t.co/kqbOheB9FA lewat @tribunkaltim
42,Sebuah langkah besar menuju masa depan yang lebih berkesinambungan dan inklusif. Dukungan terhadap pembangunan Ibu Kota Negara (IKN) yang baru adalah bukti komitmen kita untuk membangun fondasi yang kuat bagi generasi mendatang. #IbuKotaNegaraBaru #TransformasiNegara https://t.co/CvYKiwpTnH
329,Kalo IKN sebagai Ibu Kota Negara sudah siap dengan segala fasilitas dll tak perlu iming2. Semua orang pasti pindah walau dicegat.
167,Terobosan menuju masa depan: Langkah Presiden Jokowi untuk memajukan infrastruktur digital di Indonesia. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/7aRw4hgIlD
499,@officialinews_ Tp fakta yg terjadi pemimpin negri ini lbh ingin dikenal di masa dpn bhw akulah yg membuat proyek monumental Ibu Kota Negara Baru!
879,@KoalisiNetizen Pemindahan ini mengirim pesan positif tentang perubahan menuju kebaikan #IbuKotaNegara
939,Melalui sinergi dan kemitraan yang kuat Otorita IKN berusaha memastikan bahwa pembangunan IKN memberikan dampak positif yang berkelanjutan bagi masyarakat Sepaku. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/isfD3voo54
759,RPUL + ATLAS ternyata sangat berguna abis liat video yg tadi. fungsinya mungkin sama kayak google jaman sekarang tapi baca secara fisik bener2 ketanem di memori. nama ibu kota negara mata uang dulu beberapa ada yg hapal gara2 RPUL.
100,Perjalanan Berkelanjutan: Sistem Transportasi Cerdas Merespons Tantangan IKN. #IbuKotaNegara #IKNNusantara #PindahIbuKota https://t.co/lKCV6dCajk
426,@abangbelneg Kami warga Bengkulu mendukung pemindahan Ibu Kota negara #IbuKotaNegara
178,@IKNnusantaraID Ibu kota nusantara akan menjadi simbol kebangkitan Indonesia sebagai negara yang maju dan modern
444,@PolJokesID Karena Nusantara minim investor ibu kota negara yang baru jadinya dipindah ke bojongsoang. Revisi UU akan segera menyusul 
416,@abangbelneg Semoga pembangunan IKN dilancarkan dipermudah sampai selesai nanti menjadi peradaban baru masa depan baru bagi Indonesia dan dunia #IbuKotaNegara
